Date,Unnamed: 0,Id,Ts Code,Amount_x,Change,Close,High,Low,Open,Pct Chg,Pre Close,Vol,comment_sentiment,news_sentiment,r1,r2,r3,r4,Ret,PE,PB,PS,Turnover,CirculatedMarketValue,ChangeRatio,Liquidility,MA_5,MA_7,MA_21,20sd,upper_band,lower_band,RSI,EMA_12,EMA_26,MACD,Signal_Line,W%R,K,D,J,up_move,down_move,plus_dm,minus_dm,TR,plus_di,minus_di,DX,ADX,ADXR,momentum
8/17/2020,944,136,601398.SH,2783708.791,0.07,5.09,5.11,5.02,5.02,1.3944,5.02,5486933.26,0.409744288,1,11.35,14.54,9.81,19.3,5.225933,5.810277,0.673888,2.164644,0.00204,1.81E+12,0.01394,5.00E-06,5.032,5.018571429,5.002857143,0.031271309,5.06539976,4.940314526,64.47368421,5.021041454,5.031281801,-0.010240347,-0.026122951,-13.33333333,86.66666667,74.34343434,111.3131313,0.055,0.015,0.055,0,0.09,28.47222222,9.722222222,49.09090909,34.99379885,52.08362097,4.09
8/18/2020,945,135,601398.SH,1199875.631,-0.04,5.05,5.09,5.04,5.09,-0.7859,5.09,2371955.04,0.402868461,0.001976252,11.54,14.63,9.86,18.96,5.267327,5.764616,0.668592,2.147633,0.00088,1.80E+12,-0.00786,5.00E-06,5.046,5.028571429,5.006190476,0.032763105,5.071716686,4.940664266,50,5.025496615,5.032668334,-0.00717172,-0.022332705,-40,60,71.61616162,36.76767677,-0.02,0.02,0,0.02,0.05,20.14925373,13.43283582,20,32.60177227,50.00988825,4.05
8/19/2020,946,134,601398.SH,821836.841,-0.02,5.03,5.07,5.03,5.06,-0.396,5.05,1630051.4,0.39462732,0.232874064,11.23,12.97,9.59,18.4,5.28827,5.741786,0.665944,2.139127,0.0006,1.79E+12,-0.00396,5.00E-06,5.048,5.034285714,5.006666667,0.03262224,5.071911146,4.941422187,54.6875,5.026189443,5.03247068,-0.006281237,-0.019122411,-53.33333333,46.66666667,64.44444444,11.11111111,-0.02,0.01,0,0.01,0.04,20.14925373,11.94029851,25.58139535,30.60841679,48.3393051,4.03
8/20/2020,947,133,601398.SH,821731.215,-0.03,5,5.03,4.99,5.02,-0.5964,5.03,1642453.23,0.497417571,0.270044667,11.2,11.3,9.62,17.72,5.32,5.707541,0.661972,2.126369,0.00061,1.78E+12,-0.00596,5.00E-06,5.041,5.037142857,5.007619048,0.030693733,5.069006514,4.946231581,46.96969697,5.022160298,5.030065444,-0.007905146,-0.016878958,-73.33333333,26.66666667,44.44444444,-8.888888889,-0.04,0.04,0,0.04,0.04,20.45454545,16.66666667,10.20408163,27.85742628,46.0884385,4
8/21/2020,948,132,601398.SH,651086.296,0.01,5.01,5.02,4.99,5.01,0.2,5,1301844.83,0.540981418,0.240584001,1.97,13.41,1.15,17.87,5.309381,5.718956,0.663296,2.130622,0.00048,1.79E+12,0.002,5.00E-06,5.036,5.035714286,5.01,0.029872536,5.069745072,4.950254928,55,5.020289483,5.028579115,-0.008289632,-0.015161093,-66.66666667,33.33333333,35.55555556,28.88888889,-0.01,0,0,0,0.03,20.76923077,15.38461538,14.89361702,25.9800796,44.16294841,4.01
8/22/2020,949,131,601398.SH,711141.2165,-0.025,4.995,5.025,4.99,5.015,-0.4978,5.02,1421619.65,0.576031581,0.39216567,11.215,12.79,5.61,17.85,5.3253305,5.7018335,0.66131,2.1242425,0.00053,1.78E+12,-0.004975,5.00E-06,5.017,5.03,5.010714286,0.030070094,5.070854473,4.950574099,48.27586207,5.016398793,5.026091773,-0.00969298,-0.01406747,-76.66666667,23.33333333,27.77777778,14.44444444,0.005,0,0.005,0,0.035,21.09375,15.625,14.89361702,24.58855224,42.3023529,3.995
8/23/2020,950,130,601398.SH,712275.7455,0.01,5.005,5.015,4.985,5.005,0.2002,4.995,1425416.14,0.443402973,0.4306643,6.555,13.32,1.18,18.335,5.3146905,5.7132485,0.662634,2.1284955,0.000525,1.78E+12,0.002,5.00E-06,5.008,5.025714286,5.010714286,0.029221252,5.06915679,4.952271781,54.54545455,5.014645133,5.02452942,-0.009884287,-0.013230834,-70,30,28.88888889,32.22222222,-0.01,0.005,0,0.005,0.03,21.6,16.8,12.5,23.423298,40.52655925,4.005
8/24/2020,951,129,601398.SH,600551.218,-0.02,4.99,5.02,4.99,5.01,-0.3992,5.01,1200786.07,0.443306732,0.063761646,11.23,14.28,1.6,17.98,5.330661,5.696126,0.660648,2.122116,0.00045,1.78E+12,-0.00399,5.00E-06,5,5.011428571,5.011190476,0.02820391,5.067598296,4.954782657,50,5.010853574,5.021971685,-0.011118111,-0.012808289,-80,20,24.44444444,11.11111111,0.005,0.005,0,0,0.03,21.95121951,15.44715447,17.39130435,22.60742265,38.9106286,3.99
8/25/2020,952,128,601398.SH,773465.195,0.01,5,5.01,4.98,5,0.2004,4.99,1548987.45,0.467116853,2.41E-05,11.14,13.23,1.21,18.8,5.32,5.707541,0.661972,2.126369,0.00057,1.78E+12,0.002,5.00E-06,5,5.004285714,5.008809524,0.02820391,5.065217343,4.952401704,53.57142857,5.009183793,5.020344153,-0.011160359,-0.012478703,-73.33333333,26.66666667,25.55555556,28.88888889,-0.01,0.01,0,0.01,0.03,19.32773109,17.64705882,4.545454545,21.64404177,36.8972684,4
8/26/2020,953,127,601398.SH,754742.689,-0.02,4.98,5,4.97,5,-0.4,5,1514622.46,0.416196574,0.493068286,1.79,14.76,1.54,16.91,5.341365,5.684711,0.659324,2.117864,0.00056,1.77E+12,-0.004,5.00E-06,4.994,4.997142857,5.007857143,0.028813146,5.065483434,4.950230851,48.27586207,5.004693979,5.017355697,-0.012661718,-0.012515306,-92.85714286,7.142857143,17.93650794,-14.44444444,-0.01,0.01,0,0.01,0.03,19.32773109,17.64705882,4.545454545,21.09152411,34.98729565,3.98
8/27/2020,954,126,601398.SH,703831.745,-0.01,4.97,4.98,4.96,4.98,-0.2008,4.98,1416656.58,0.429237147,0.999924968,1.45,16.88,1.6,16.92,5.352113,5.673296,0.658,2.113611,0.00053,1.77E+12,-0.00201,5.00E-06,4.989,4.992857143,5.00547619,0.029391862,5.064259915,4.946692466,48.27586207,4.999356444,5.013847868,-0.014491424,-0.01291053,-93.33333333,6.666666667,13.49206349,-6.984126984,-0.02,0.01,0,0.01,0.02,19.65811966,19.65811966,0,20.63559706,32.81159779,3.97
8/28/2020,955,125,601398.SH,1048187.711,0.03,5,5.01,4.96,4.97,0.6036,4.97,2103678.49,0.509637176,0.365550717,1.52,114.6,1.45,17.29,5.32,5.707541,0.661972,2.126369,0.00078,1.78E+12,0.00604,5.00E-06,4.988,4.991428571,5.006428571,0.029428772,5.065286116,4.947571027,46.42857143,4.999455452,5.0128221,-0.013366647,-0.013001753,-73.33333333,26.66666667,13.49206349,53.01587302,0.03,0,0.03,0,0.05,21.36752137,19.65811966,4.166666667,18.86972404,30.75334471,4
8/29/2020,956,124,601398.SH,1007937.466,-0.025,4.965,4.995,4.96,4.985,-0.5004,4.99,2024070.48,0.453154099,0.661656081,1.495,66.295,1.35,17.335,5.357508,5.6675885,0.657338,2.1114845,0.000755,1.77E+12,-0.005005,5.00E-06,4.983,4.987142857,5.00452381,0.0303174,5.065158609,4.94388901,38.33333333,4.994154614,5.009279722,-0.015125108,-0.013426424,-96.66666667,3.333333333,12.22222222,-14.44444444,-0.015,0,0,0,0.035,16.07142857,20.53571429,12.19512195,16.16937561,28.14010429,3.965
8/30/2020,957,123,601398.SH,912273.9215,0.015,4.98,4.99,4.95,4.965,0.3018,4.965,1835081.12,0.43921349,0.03068031,1.455,117.08,1.365,17.595,5.3414515,5.684711,0.659324,2.1178635,0.00068,1.77E+12,0.00302,2.50E-06,4.979,4.983571429,5.00452381,0.030671219,5.065866248,4.943181371,41.26984127,4.991976981,5.007110854,-0.015133873,-0.013767914,-81.25,18.75,16.25,23.75,-0.005,0.01,0,0.01,0.04,16.36363636,20.90909091,12.19512195,14.44305315,26.00089353,3.98
8/31/2020,958,122,601398.SH,1312043.186,-0.04,4.96,5.01,4.96,4.99,-0.8,5,2631484.38,0.450886812,0.339732971,1.54,115.71,1.1,17.75,5.362903,5.661881,0.656676,2.109358,0.00098,1.77E+12,-0.008,5.00E-06,4.975,4.979285714,5.003095238,0.031841507,5.066778252,4.939412224,26.78571429,4.987057445,5.003621161,-0.016563716,-0.014327074,-92.85714286,7.142857143,9.742063492,1.944444444,0.02,0.01,0.02,0,0.05,10.78431373,22.54901961,35.29411765,13.45756805,24.22568345,3.96
9/1/2020,959,121,601398.SH,776360.132,0,4.96,4.97,4.94,4.96,0,4.96,1566483.75,0.384226624,0.560864672,1.39,119.56,1.28,17.9,5.362903,5.661881,0.656676,2.109358,0.00058,1.77E+12,0,0,4.973,4.973571429,5.002142857,0.033224713,5.068592284,4.93569343,31.25,4.982894761,5.000389964,-0.017495202,-0.0149607,-84.61538462,15.38461538,13.75915751,18.63553114,-0.04,0.02,0,0.02,0.03,11.2244898,23.46938776,35.29411765,14.55000502,23.57588865,3.96
9/2/2020,960,120,601398.SH,1345657.21,-0.04,4.92,4.96,4.92,4.96,-0.8065,4.96,2729008.52,0.414324041,0.036718863,1.18,125.4,1.28,17.62,5.406504,5.61622,0.651381,2.092347,0.00101,1.75E+12,-0.00806,3.00E-06,4.957,4.965,4.998809524,0.037783142,5.074375807,4.923243241,28.84615385,4.973218644,4.994435152,-0.021216507,-0.016211861,-100,0,7.509157509,-15.01831502,-0.01,0.02,0,0.02,0.04,11.2244898,25.51020408,38.88888889,15.50054028,23.05447853,3.92
9/3/2020,961,119,601398.SH,903223.968,-0.01,4.91,4.94,4.89,4.92,-0.2033,4.92,1839671.79,0.457402546,0.999877154,1.14,12,1.17,17.15,5.417515,5.604805,0.650057,2.088094,0.00068,1.75E+12,-0.00203,3.00E-06,4.946,4.956428571,4.99547619,0.042403916,5.080284023,4.910668358,31.25,4.963492699,4.988180696,-0.024687997,-0.017907088,-85.18518519,14.81481481,10.06647673,24.31149098,-0.02,0.03,0,0.03,0.05,11,23,35.29411765,17.29268571,22.57505599,3.91
9/4/2020,962,118,601398.SH,689451.433,-0.01,4.9,4.91,4.88,4.89,-0.2037,4.91,1409393.98,0.43729336,0.354300826,1.9,113,1.77,17.7,5.428571,5.59339,0.648733,2.083842,0.00052,1.75E+12,-0.00204,3.00E-06,4.93,4.942142857,4.989761905,0.046154774,5.082071453,4.897452357,27.08333333,4.953724591,4.981648792,-0.027924201,-0.019910511,-86.20689655,13.79310345,9.535972754,22.30736484,-0.03,0.01,0,0.01,0.03,11,25,38.88888889,19.0066337,22.49335665,3.9
9/5/2020,963,117,601398.SH,825782.2305,-0.005,4.905,4.93,4.885,4.905,-0.10165,4.91,1682649.585,0.519047973,0.553732785,5.36,15,1.39,16.785,5.423043,5.5990975,0.649395,2.085968,0.000625,1.75E+12,-0.001015,2.50E-06,4.919,4.933571429,4.983571429,0.048220983,5.080013394,4.887129463,30.43478261,4.9462285,4.975971104,-0.029742604,-0.02187693,-82.14285714,17.85714286,15.48835371,22.59472116,0.02,0.005,0.02,0,0.045,13.7254902,24.50980392,28.20512821,19.95745592,22.27300408,3.905
9/6/2020,964,116,601398.SH,837219.6,0.02,4.925,4.935,4.885,4.895,0.40835,4.905,1702437.4,0.476626934,0.993084954,5.785,66.175,1.685,17.15,5.401154,5.621928,0.652043,2.0944735,0.00063,1.76E+12,0.00408,3.50E-06,4.912,4.925714286,4.978333333,0.042348025,5.063029384,4.893637282,33.33333333,4.942962577,4.972195467,-0.029232889,-0.023348122,-67.85714286,32.14285714,21.26436782,53.8998358,0.005,0,0.005,0,0.05,14.1509434,22.64150943,23.07692308,20.71295043,22.06812422,3.925
9/7/2020,965,115,601398.SH,748340.493,0,4.9,4.92,4.88,4.89,0,4.9,1525627.38,0.507455261,0.427473448,9.58,18,1.61,16.42,5.428571,5.59339,0.648733,2.083842,0.00057,1.75E+12,0,2.00E-06,4.908,4.917142857,4.969285714,0.041214299,5.051714312,4.886857117,32,4.93635295,4.966847654,-0.030494704,-0.024777438,-84.61538462,15.38461538,21.79487179,2.564102564,-0.015,0.005,0,0.005,0.04,13.88888889,23.14814815,25,21.25642869,21.93192567,3.9
9/8/2020,966,114,601398.SH,984987.767,0.05,4.95,4.96,4.89,4.9,1.0204,4.9,1995480.82,0.41417879,0.571919992,9.67,19.35,1.6,16.6,5.373737,5.650466,0.655353,2.105105,0.00074,1.76E+12,0.0102,4.00E-06,4.916,4.915714286,4.96452381,0.03838431,5.04129243,4.887755189,41.37931034,4.938452496,4.96559968,-0.027147184,-0.025251387,-46.15384615,53.84615385,33.79120879,93.95604396,0.04,0.01,0.04,0,0.07,19.82758621,19.82758621,3.94E-13,20.93175337,21.28789757,3.95
9/9/2020,967,113,601398.SH,796614.938,-0.01,4.94,4.95,4.92,4.93,-0.202,4.95,1613340.69,0.460966445,0.346773082,9.36,15.96,1.1,16.12,5.384615,5.639051,0.654029,2.100853,0.0006,1.76E+12,-0.00202,3.00E-06,4.924,4.918571429,4.960238095,0.037531566,5.035301227,4.885174964,42.85714286,4.938690574,4.963703407,-0.025012834,-0.025203677,-53.84615385,46.15384615,38.46153846,61.53846154,-0.01,0.03,0,0.03,0.03,19.82758621,23.27586207,8,21.17850661,21.13501536,3.94
9/10/2020,968,112,601398.SH,710761.036,-0.03,4.91,4.95,4.9,4.94,-0.6073,4.94,1444378.36,0.473747479,3.51E-05,9.12,17.33,9.64,15.58,5.417515,5.604805,0.650057,2.088094,0.00054,1.75E+12,-0.00607,4.00E-06,4.925,4.918571429,4.955952381,0.036930767,5.029813916,4.882090846,40,4.934276639,4.959725377,-0.025448738,-0.025252689,-76.92307692,23.07692308,41.02564103,-12.82051282,0,0.02,0,0.02,0.05,18.85245902,23.7704918,11.53846154,22.00268244,21.31913975,3.91
9/11/2020,969,111,601398.SH,735936.771,0.02,4.93,4.95,4.9,4.9,0.4073,4.91,1494302.13,0.443171949,0.983110132,9.24,114,9.79,15.7,5.395538,5.627635,0.652705,2.0966,0.00055,1.76E+12,0.00407,4.00E-06,4.926,4.922857143,4.952142857,0.035909242,5.023961342,4.880324372,37.93103448,4.933618695,4.957523497,-0.023904803,-0.024983112,-61.53846154,38.46153846,35.8974359,43.58974359,0,0,0,0,0.05,13.93442623,23.7704918,26.08695652,23.56841743,21.21907073,3.93
9/12/2020,970,110,601398.SH,608056.181,-0.015,4.92,4.945,4.905,4.935,-0.30365,4.935,1235974.785,0.638468672,0.322764134,9.12,64.165,9.73,15.7,5.4065265,5.61622,0.651381,2.092347,0.00046,1.75E+12,-0.003035,4.00E-06,4.93,4.925,4.948571429,0.034038484,5.016648397,4.88049446,41.50943396,4.931523511,4.954743979,-0.023220468,-0.024630583,-69.23076923,30.76923077,30.76923077,30.76923077,-0.005,0.005,0,0.005,0.04,13.82113821,24.3902439,27.65957447,24.67302118,20.42119839,3.92
9/13/2020,971,109,601398.SH,571488.594,0.005,4.925,4.94,4.905,4.91,0.10225,4.92,1161191.58,0.413363788,0.340238247,9.18,62.675,5.535,15.97,5.401021,5.6219275,0.652043,2.0944735,0.00043,1.76E+12,0.00102,4.00E-06,4.925,4.925,4.944761905,0.032666577,5.010095059,4.87942875,39.21568627,4.930519894,4.952540721,-0.022020828,-0.024108632,-65.38461538,34.61538462,34.61538462,34.61538462,-0.005,0,0,0,0.035,13.93442623,22.95081967,24.44444444,25.54797278,19.99551297,3.925
9/14/2020,972,108,601398.SH,505351.326,0,4.93,4.94,4.91,4.93,0,4.93,1027571.21,0.460308057,0.434489926,9.12,111,9.82,15.82,5.395538,5.627635,0.652705,2.0966,0.00038,1.76E+12,0,4.00E-06,4.923,4.929285714,4.941904762,0.029806393,5.001517548,4.882291976,43.75,4.93043991,4.950871038,-0.020431128,-0.023373131,-44.44444444,55.55555556,40.31339031,86.03988604,0,0.005,0,0.005,0.03,11.01694915,24.57627119,38.0952381,25.74805282,19.60281043,3.93
9/15/2020,973,107,601398.SH,407040.417,-0.01,4.92,4.93,4.91,4.92,-0.2028,4.93,828081.03,0.445395114,9.52E-07,9.12,11.35,1.28,16.24,5.406504,5.61622,0.651381,2.092347,0.00031,1.75E+12,-0.00203,4.00E-06,4.925,4.925,4.938095238,0.028451251,4.99499774,4.881192736,42,4.92883377,4.948584295,-0.019750525,-0.02264861,-50,50,46.72364672,56.55270655,-0.01,0,0,0,0.02,11.20689655,21.55172414,31.57894737,25.48268351,20.01634427,3.92
9/16/2020,974,106,601398.SH,530226.172,0.02,4.94,4.94,4.9,4.92,0.4065,4.92,1076156.27,0.437211766,0.493823836,9.1,19.22,1.2,15.95,5.384615,5.639051,0.654029,2.100853,0.0004,1.76E+12,0.00407,4.00E-06,4.927,4.925,4.936190476,0.027333226,4.990856929,4.881524023,54.34782609,4.930551652,4.947948421,-0.017396769,-0.021598242,-25,75,60.18518519,104.6296296,0.01,0.01,0.01,0,0.04,12.93103448,18.10344828,16.66666667,23.89538192,19.6979611,3.94
9/17/2020,975,105,601398.SH,596571.628,0,4.94,4.95,4.92,4.94,0,4.94,1208863.68,0.487549858,0.001090609,9.11,15.99,9.81,15.93,5.384615,5.639051,0.654029,2.100853,0.00045,1.76E+12,0,4.00E-06,4.931,4.929285714,4.934761905,0.022658796,4.980079497,4.889444312,56.81818182,4.932005244,4.947359649,-0.015354405,-0.020349474,-25,75,66.66666667,91.66666667,0.01,0.02,0,0.02,0.03,13.39285714,16.96428571,11.76470588,22.21470965,19.75369768,3.94
9/18/2020,976,104,601398.SH,1293690.927,0.04,4.98,4.98,4.93,4.95,0.8097,4.94,2607344.28,0.244031836,0.666941236,9.58,18.65,9.88,16.16,5.341365,5.684711,0.659324,2.117864,0.00097,1.77E+12,0.0081,4.00E-06,4.942,4.936428571,4.933809524,0.024032598,4.981874721,4.885744327,66,4.939389052,4.949777453,-0.010388401,-0.01835726,0,100,83.33333333,133.3333333,0.03,0.01,0.03,0,0.05,18.10344828,14.65517241,10.52631579,20.18881158,19.59772264,3.98
9/19/2020,977,103,601398.SH,600326.59,-0.01,4.95,4.97,4.93,4.955,-0.2008,4.96,1213264.45,0.58471054,0.445082923,9.26,16.37,9.835,16.2,5.373759,5.650466,0.6553525,2.1051055,0.00045,1.76E+12,-0.00201,4.00E-06,4.946,4.940714286,4.933095238,0.021720412,4.976536063,4.889654413,58.18181818,4.941021506,4.949793938,-0.008772432,-0.016440294,-30,70,81.66666667,46.66666667,-0.01,0,0,0,0.04,14.7826087,14.7826087,1.56E-12,18.17415956,19.06580774,3.95
9/20/2020,978,102,601398.SH,917874.4055,0.005,4.955,4.97,4.925,4.95,0.10245,4.95,1852197.24,0.507404509,1,9.43,17.165,9.925,16.26,5.3684515,5.656173,0.6560145,2.107232,0.00069,1.77E+12,0.001025,4.50E-06,4.953,4.945,4.931904762,0.021392325,4.974689412,4.889120111,55.76923077,4.943172043,4.950179572,-0.007007529,-0.014553741,-25,75,81.66666667,61.66666667,0,0.005,0,0.005,0.045,14.03508772,15.78947368,5.882352941,16.94597598,18.8294632,3.955
9/21/2020,979,101,601398.SH,604081.552,-0.02,4.96,4.99,4.94,4.97,-0.4016,4.98,1217665.22,0.520634496,0.29143754,9.41,16.75,9.86,16.47,5.362903,5.661881,0.656676,2.109358,0.00045,1.77E+12,-0.00402,4.00E-06,4.957,4.949285714,4.931904762,0.021392325,4.974689412,4.889120111,62.5,4.94576096,4.950907011,-0.005146051,-0.012672203,-30,70,71.66666667,66.66666667,0.02,0.015,0.02,0,0.05,17.24137931,14.65517241,8.108108108,15.73941227,18.49792048,3.96
9/22/2020,980,100,601398.SH,542057.884,-0.03,4.93,4.96,4.92,4.95,-0.6048,4.96,1097050.2,0.620365813,0.558390705,9.28,15.68,9.97,16.36,5.395538,5.627635,0.652705,2.0966,0.00041,1.76E+12,-0.00605,5.00E-06,4.955,4.950714286,4.93047619,0.021250387,4.972976964,4.887975416,45.45454545,4.943336197,4.949358344,-0.006022147,-0.011342192,-66.66666667,33.33333333,59.44444444,-18.88888889,-0.03,0.02,0,0.02,0.04,10.90909091,19.09090909,27.27272727,17.68746422,19.30960879,3.93
9/23/2020,981,99,601398.SH,495260.688,-0.01,4.92,4.94,4.91,4.93,-0.2028,4.93,1005836.16,0.482686929,0.176942204,9.28,16.25,1.5,16.26,5.406504,5.61622,0.651381,2.092347,0.00037,1.75E+12,-0.00203,5.00E-06,4.943,4.947857143,4.93047619,0.020844032,4.972164255,4.888788126,45.45454545,4.939746013,4.947183652,-0.007437639,-0.010561281,-77.77777778,22.22222222,41.85185185,-17.03703704,-0.02,0.01,0,0.01,0.03,10.90909091,15.45454545,17.24137931,18.34756274,19.76303468,3.92
9/24/2020,982,98,601398.SH,619885.384,-0.02,4.9,4.92,4.88,4.91,-0.4065,4.92,1265965.12,0.529860862,0.334772117,9.4,12.8,1.9,15.59,5.428571,5.59339,0.648733,2.083842,0.00047,1.75E+12,-0.00407,5.00E-06,4.933,4.942142857,4.93,0.020844032,4.971688065,4.888311935,47.61904762,4.933631241,4.943688566,-0.010057325,-0.01046049,-81.81818182,18.18181818,24.57912458,5.387205387,-0.02,0.03,0,0.03,0.04,11.11111111,17.59259259,22.58064516,19.13629015,20.56948629,3.9
9/25/2020,983,97,601398.SH,528791.477,-0.01,4.89,4.91,4.88,4.9,-0.2041,4.9,1080017.5,0.557420814,0.308954973,9.1,12.8,9.39,15.82,5.439673,5.581975,0.647409,2.079589,0.0004,1.74E+12,-0.00204,5.00E-06,4.92,4.929285714,4.92952381,0.022080892,4.973685593,4.885362026,40,4.926918743,4.939711635,-0.012792893,-0.010926971,-90.90909091,9.090909091,16.4983165,-5.723905724,-0.01,0,0,0,0.03,11.53846154,18.26923077,22.58064516,18.88583933,21.22712838,3.89
9/26/2020,984,96,601398.SH,711499.2215,0.015,4.92,4.93,4.88,4.905,0.308,4.905,1450306.065,0.472447688,0.36094399,9.5,7.3,5.285,15.58,5.406593,5.6162205,0.651381,2.0923475,0.00054,1.75E+12,0.003075,5.00E-06,4.912,4.925,4.930238095,0.022177514,4.974593122,4.885883068,50,4.925854321,4.938251514,-0.012397193,-0.011221015,-63.63636364,36.36363636,21.21212121,66.66666667,0.02,0,0.02,0,0.05,15.09433962,16.98113208,5.882352941,17.33032351,21.00167234,3.92
9/27/2020,985,95,601398.SH,549397.325,-0.02,4.9,4.93,4.895,4.92,-0.4057,4.92,1118075.995,0.464948643,0.008621254,9.5,12.38,9.245,15.765,5.428594,5.59339,0.648733,2.0838415,0.000415,1.75E+12,-0.004055,5.00E-06,4.906,4.917142857,4.929047619,0.022177514,4.973402646,4.884692592,44.68085106,4.921876733,4.935418069,-0.013541336,-0.011685079,-81.81818182,18.18181818,21.21212121,12.12121212,0,0.015,0,0.015,0.035,15.09433962,19.81132075,13.51351351,16.54954273,21.04875776,3.9
9/28/2020,986,94,601398.SH,803113.059,0.05,4.94,4.94,4.88,4.9,1.0225,4.89,1634647.01,0.400382137,0.018970443,9.6,1.8,8.67,15.57,5.384615,5.639051,0.654029,2.100853,0.00061,1.76E+12,0.01022,5.00E-06,4.91,4.914285714,4.930952381,0.02182466,4.974601701,4.887303061,51.85185185,4.924664928,4.935757471,-0.011092543,-0.011566572,-45.45454545,54.54545455,36.36363636,90.90909091,0.01,0.015,0,0.015,0.06,14.28571429,20.53571429,17.94871795,15.11050558,20.4292792,3.94
9/29/2020,987,93,601398.SH,570003.173,-0.03,4.91,4.95,4.91,4.94,-0.6073,4.94,1156134.49,0.528554338,0.029390446,9.9,11.96,9.1,15.71,5.417515,5.604805,0.650057,2.088094,0.00043,1.75E+12,-0.00607,5.00E-06,4.912,4.911428571,4.929047619,0.022129999,4.973307616,4.884787622,48.27586207,4.922408785,4.93384951,-0.011440725,-0.011541403,-72.72727273,27.27272727,33.33333333,15.15151515,0.01,0.03,0,0.03,0.04,13.79310345,25,28.88888889,14.91835854,20.20052103,3.91
9/30/2020,988,92,601398.SH,745278.042,0.01,4.92,4.95,4.91,4.92,0.2037,4.91,1512342.71,0.368349396,0.762925638,8.97,11.96,8.78,15.87,5.406504,5.61622,0.651381,2.092347,0.00056,1.75E+12,0.00204,5.00E-06,4.918,4.911428571,4.928095238,0.021800531,4.9716963,4.884494176,46.42857143,4.922038203,4.932823621,-0.010785418,-0.011390206,-63.63636364,36.36363636,39.39393939,30.3030303,0,0,0,0,0.04,12.06896552,25,34.88372093,16.2195767,20.05747931,3.92
10/1/2020,989,91,601398.SH,745278.042,0.01,4.92,4.95,4.91,4.92,0.2037,4.91,1512342.71,0.280140269,0.672878068,8.97,11.96,8.78,15.87,5.406504,5.61622,0.651381,2.092347,0.00056,1.75E+12,0.00204,5.00E-06,4.918,4.914285714,4.928571429,0.021890878,4.972353184,4.884789673,46.42857143,4.921724633,4.931873723,-0.01014909,-0.011141982,-63.63636364,36.36363636,33.33333333,42.42424242,0,0,0,0,0.04,11.86440678,21.18644068,28.20512821,17.39389258,19.80430112,3.92
10/2/2020,990,90,601398.SH,655490.0973,0.003180983,4.910269612,4.943411313,4.91,4.930969042,0.18530697,4.912661157,1363491.475,0.280140269,0.672878089,9.109543308,12.84656079,9.193615398,16.1796744,5.413786806,5.61587596,0.651113869,2.0883522,0.000540327,1.75E+12,0.001554038,4.82E-06,4.920053922,4.917181373,4.927631886,0.022195736,4.972023358,4.883240415,36.038866,4.919962322,4.930273418,-0.010311096,-0.010975805,-72.4821712,27.5178288,33.41503384,15.7234187,-0.006588687,0,0,0,0.033411313,6.975795407,21.79936065,51.51515152,20.32166656,20.25523907,3.910269612
10/3/2020,991,89,601398.SH,653616.7793,-0.004512702,4.910247788,4.942399312,4.91,4.931024612,-0.014121866,4.913445122,1341807.618,0.669452262,0.672878101,9.251091543,13.10932975,9.293584333,16.19914624,5.414654475,5.615111484,0.650487978,2.088187736,0.000501791,1.75E+12,0.000175043,3.69E-06,4.91410348,4.9157882,4.927167495,0.022543549,4.972254593,4.882080397,40.95521905,4.918467778,4.928790038,-0.01032226,-0.010845096,-72.50201135,27.49798865,30.45981794,21.57433008,-0.001012,0,0,0,0.032399312,7.069503161,22.09219738,51.51515152,24.00132024,21.0877399,3.910247788
10/4/2020,992,88,601398.SH,637022.6002,-0.006889568,4.910167527,4.940203406,4.91,4.933731796,-0.193377205,4.914014553,1324162.859,0.669452262,0.672878076,9.311656855,13.94846596,9.295018922,16.20000614,5.415268959,5.613928577,0.650131995,2.088123094,0.000484082,1.75E+12,-1.02E-05,3.03E-06,4.914136985,4.917240704,4.926461187,0.022851498,4.972164184,4.88075819,39.56571321,4.917190817,4.927410593,-0.010219776,-0.010720032,-72.57497513,27.42502487,27.48028077,27.31451307,-0.002195907,0,0,0,0.030203406,7.259343283,21.77802985,50,27.15258075,22.04927836,3.910167527
10/5/2020,993,87,601398.SH,636342.015,-0.009012453,4.910003397,4.940064422,4.91,4.936110748,-0.199427324,4.919392011,1290626.513,0.669452262,0.672878028,9.315103682,14.12945491,9.299828203,16.20514633,5.416602198,5.607274681,0.650081297,2.088102132,0.000480174,1.75E+12,-0.000327682,3.00E-06,4.912137665,4.912955475,4.925508968,0.023104119,4.971717206,4.879300729,38.09585441,4.91608506,4.926121171,-0.010036111,-0.010583248,-62.49575329,37.50424671,30.80908674,50.89456664,-0.000138984,0,0,0,0.030064422,3.765921951,22.59553171,71.42857143,31.67547099,23.70744163,3.910003397
